route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
4-VIC,4460,11329164:10019934:10049063,Downtown via Hillside,26927,10049063,1
26-VIC,4455,11088097:10019935:10051451,UVic via Tillicum/McKenzie,31720,10051451,0
26-VIC,4450,11088097:10019935:10051835,UVic via Tillicum/McKenzie,31720,10051835,0
52-VIC,4460,11329920:10019937:10050756,Bear Mountain via Millstream,40065,10050756,1
26-VIC,4430,11316356:10019939:11184016,UVic via Tillicum/McKenzie,31720,11184016,0
35-VIC,4430,11319809:10019941:10050948,Ridge,39896,10050948,0
14-VIC,4430,11318046:10019942:10049978,UVic via Richmond,26515,10049978,0
57-VIC,4461,11262613:10019943:10049259,Thetis Heights via McCallum,22957,10049259,0
60-VIC,4450,11085836:10019944:10050354,Royal Bay Exch via Lagoon,18644,10050354,1
60-VIC,4455,11085836:10019944:10052510,Royal Bay Exch via Lagoon,18644,10052510,1
70-VIC,4430,11316036:10019945:10052421,Swartz Bay Ferry via Hwy 17,40393,10052421,0
58-VIC,4430,11318590:10019948:10052594,Langford Exch via Westhills,18751,10052594,0
14-VIC,4430,11317946:10019950:11184279,UVic via Richmond,26515,11184279,0
27-VIC,4460,11328549:10019952:10051346,Downtown,36309,10051346,1
4-VIC,4461,11261364:10019961:11183763,UVic via Hillside,18645,11183763,0
22-VIC,4461,11262209:10019962:11184652,Vic General via Hastings,36320,11184652,0
4-VIC,4462,11333140:10019964:10052204,UVic via Hillside,18645,10052204,0
95-VIC,4430,11316822:10019965:10050501,Blink - to Langford,18836,10050501,1
95-VIC,4430,11316798:10019971:10050793,Blink - to Downtown,18717,10050793,0
3-VIC,4455,11085752:10019974:10050860,Royal Jubilee via Quimper Loop,19489,10050860,1
3-VIC,4450,11085752:10019974:10051552,Royal Jubilee via Quimper Loop,19489,10051552,1
52-VIC,4459,11325023:10019976:10050182,Colwood Exch via Royal Bay,26436,10050182,0
95-VIC,4446,11038833:10019977:10051274,Blink - to Downtown,18717,10051274,0
8-VIC,4455,11086477:10019979:10050867,Interurban via Finlayson,26945,10050867,1
8-VIC,4450,11086477:10019979:10050925,Interurban via Finlayson,26945,10050925,1
2-VIC,4457,11321356:10019980:10052809,South Oak Bay,23427,10052809,0
21-VIC,4430,11317449:10019981:11184194,Downtown - to 7 UVic,23429,11184194,1
8-VIC,4459,11323873:10019986:11184295,Tillicum Ctr via Finlayson,26916,11184295,1
4-VIC,4461,11261374:10019988:11183971,Downtown via Hillside,26927,11183971,1
10-VIC,4445,11037555:10019989:10049637,James Bay via Vic West,18701,10049637,1
52-VIC,4457,11322700:10019993:10052400,Colwood Exch via Royal Bay,26436,10052400,0
49-VIC,4444,11033333:10019994:10049401,Langford Exch via Florence Lake,36543,10049401,1
49-VIC,4439,11033333:10019994:10050550,Langford Exch via Florence Lake,36543,10050550,1
95-VIC,4461,11260661:10019995:10051119,Blink - to Downtown,18717,10051119,0
4-VIC,4439,11001333:10019996:10049282,UVic via Hillside,18645,10049282,0
4-VIC,4444,11001333:10019996:10050174,UVic via Hillside,18645,10050174,0
6A-VIC,4455,11085277:10019997:10049219,Downtown via Emily Carr,21741,10049219,1
6A-VIC,4450,11085277:10019997:10051832,Downtown via Emily Carr,21741,10051832,1
5-VIC,4455,11084952:10019998:10048909,Willows,23383,10048909,0
5-VIC,4450,11084952:10019998:10049982,Willows,23383,10049982,0
52-VIC,4430,11318322:10020000:10049886,Bear Mountain via Millstream,40065,10049886,1
52-VIC,4439,11027664:10020001:10049450,Colwood Exch via Royal Bay,26436,10049450,0
52-VIC,4444,11027664:10020001:10052515,Colwood Exch via Royal Bay,26436,10052515,0
3-VIC,4459,11324942:10020003:10051375,James Bay,21723,10051375,0
12-VIC,4446,11040418:10020004:11184355,University Hgts via Kenmore,18817,11184355,1
2-VIC,4457,11321402:10020008:10049517,South Oak Bay,23427,10049517,0
27-VIC,4444,11028326:10020011:10051774,Gordon Head via Shelbourne,26178,10051774,0
27-VIC,4439,11028326:10020011:10051983,Gordon Head via Shelbourne,26178,10051983,0
32-VIC,4446,11040591:10020012:11183833,Cordova Bay,18608,11183833,0
6A-VIC,4460,11328850:10020013:10051100,Downtown via Emily Carr,21741,10051100,1
4-VIC,4455,11087671:10020014:10049930,UVic via Hillside,18645,10049930,0
4-VIC,4450,11087671:10020014:10052434,UVic via Hillside,18645,10052434,0
95-VIC,4462,11332162:10020016:10048971,Blink - to Langford,18836,10048971,1
26-VIC,4430,11316537:10020017:10049824,Dockyard via McKenzie/Tillicum,40061,10049824,1
15-VIC,4445,11036597:10020021:11184314,UVic - Fort/Foul Bay Express,19054,11184314,0
5-VIC,4460,11328715:10020023:10795700,James Bay - Fisherman's Wharf,36285,10795700,1
71-VIC,4430,11315988:10020025:10795876,Downtown via West Sidney,18682,10795876,1
6-VIC,4462,11332688:10020027:10049319,Royal Oak Exch via Royal Oak Ctr,18715,10049319,0
6-VIC,3240,11314064:10020028:10052676,Royal Oak Exch via Royal Oak Ctr,18715,10052676,0
22-VIC,3240,11314868:10020029:11184393,Vic General via Hastings,29050,11184393,0
61-VIC,4444,11001269:10020033:10049451,Langford Exch,19003,10049451,0
61-VIC,4439,11001269:10020033:10050283,Langford Exch,19003,10050283,0
6B-VIC,4439,11064762:10020037:10051840,Royal Oak Exch via Chatterton,21740,10051840,0
6B-VIC,4444,11064762:10020037:10052651,Royal Oak Exch via Chatterton,21740,10052651,0
95-VIC,4446,11038798:10020038:10049243,Blink - to Downtown,18717,10049243,0
54-VIC,4430,11318696:10020040:10050807,Langford Exch via Royal Bay,40306,10050807,0
27X-VIC,4430,11317313:10020041:10052007,Downtown - Shelbourne Express,36359,10052007,1
14-VIC,4430,11317996:10020044:10049335,UVic via Richmond,26515,10049335,0
14-VIC,3240,11314234:10020045:11184041,Vic General via Craigflower,40195,11184041,1
5-VIC,4450,11084897:10020051:10049792,James Bay - Fisherman's Wharf,36285,10049792,1
5-VIC,4455,11084897:10020051:10050909,James Bay - Fisherman's Wharf,36285,10050909,1
3-VIC,4445,11037580:10020055:10051474,Royal Jubilee via Quimper Loop,19489,10051474,1
31-VIC,4445,11036369:10020056:10050155,Royal Oak Exch via Glanford,18743,10050155,0
6-VIC,4461,11261273:10020057:10048881,Royal Oak Exch via Royal Oak Ctr,18715,10048881,0
95-VIC,4450,11088307:10020059:10049931,Blink - to Downtown,18717,10049931,0
95-VIC,4455,11088307:10020059:10052291,Blink - to Downtown,18717,10052291,0
59-VIC,4462,11333784:10020062:10050800,Langford Exch via Triangle Mtn,19545,10050800,0
3-VIC,4459,11324927:10020064:10051375,Royal Jubilee via Quimper Loop,19489,10051375,1
59-VIC,4439,11033107:10020065:10048924,Royal Bay Exch via Triangle Mtn,18872,10048924,1
59-VIC,4444,11033107:10020065:10049197,Royal Bay Exch via Triangle Mtn,18872,10049197,1
14-VIC,4439,11046116:10020066:10049163,Vic General via Craigflower,40195,10049163,1
14-VIC,4444,11046116:10020066:10052376,Vic General via Craigflower,40195,10052376,1
39-VIC,4462,11333566:10020067:11183802,to Royal Oak Exch only,18868,11183802,1
12-VIC,4457,11322580:10020070:11184317,UVic via Kenmore,18536,11184317,0
15-VIC,4430,11316616:10020072:10050650,Esquimalt - Fort/Yates Express,23403,10050650,1
58-VIC,4457,11322933:10020073:10050489,Goldstream Mdws via Westhills,40201,10050489,1
3-VIC,4459,11324908:10020079:10050826,Royal Jubilee via Quimper Loop,19489,10050826,1
7N-VIC,4459,11325227:10020080:11184609,Downtown - to 21 Interurban,21550,11184609,0
70-VIC,4444,11001165:10020083:10795921,Swartz Bay Ferry via Hwy 17,40393,10795921,0
70-VIC,4439,11001165:10020083:10796253,Swartz Bay Ferry via Hwy 17,40393,10796253,0
55-VIC,4459,11325340:10020085:10050212,William Head via Happy Valley,26324,10050212,1
95-VIC,4461,11260587:10020087:10050750,Blink - to Downtown,18717,10050750,0
6-VIC,4457,11321567:10020089:10051320,Royal Oak Exch via Royal Oak Ctr,18715,10051320,0
32-VIC,4462,11333500:10020090:11184455,Cordova Bay,18608,11184455,0
27X-VIC,4455,11086421:10020094:10050320,Downtown - Shelbourne Express,21627,10050320,0
27X-VIC,4450,11086421:10020094:10051957,Downtown - Shelbourne Express,21627,10051957,0
4-VIC,4459,11324462:10020095:10051140,Downtown via Hillside,26927,10051140,1
8-VIC,4462,11332327:10020096:10049501,Tillicum Ctr via Finlayson,26916,10049501,1
59-VIC,4457,11322990:10020097:10049790,Langford Exch via Triangle Mtn,19545,10049790,0
5-VIC,3240,11313688:10020105:10050175,James Bay - Fisherman's Wharf,36285,10050175,1
26-VIC,4445,11036838:10020108:10049122,UVic via Tillicum/McKenzie,31720,10049122,0
61-VIC,4462,11332266:10020110:10050222,Langford Exch,19003,10050222,0
25-VIC,4462,11332547:10020112:10052029,Tillicum Ctr via Munro,26113,10052029,1
88-VIC,4450,11085557:10020115:10049251,Airport,18544,10049251,1
88-VIC,4455,11085557:10020115:10052670,Airport,18544,10052670,1
3-VIC,4461,11262518:10020116:10051029,Royal Jubilee via Quimper Loop,19489,10051029,1
95-VIC,4445,11035484:10020117:10051096,Blink - to Downtown,18717,10051096,0
4-VIC,4455,11087795:10020118:11183970,UVic via Hillside,18645,11183970,0
4-VIC,4450,11087795:10020118:11184030,UVic via Hillside,18645,11184030,0
57-VIC,4450,11085928:10020119:10050183,Thetis Heights via McCallum,22957,10050183,0
57-VIC,4455,11085928:10020119:10052212,Thetis Heights via McCallum,22957,10052212,0
15-VIC,3240,11314273:10020125:11183918,UVic - Fort/Foul Bay Express,19054,11183918,0
61-VIC,4430,11316137:10020127:11026312,Langford Exch,19003,11026312,0
3-VIC,4457,11322776:10020130:10049194,James Bay,21723,10049194,0
14-VIC,4461,11261765:10020132:10051872,UVic via Richmond,26515,10051872,0
28-VIC,4446,11038997:10020134:10051951,Majestic via Shelbourne,26525,10051951,0
3-VIC,4446,11040291:10020135:10051574,Royal Jubilee,19664,10051574,1
31-VIC,4446,11039554:10020138:10051465,Royal Oak Exch via Glanford,18743,10051465,0
5-VIC,4446,11039181:10020140:10051773,James Bay - Fisherman's Wharf,36285,10051773,1
27-VIC,4430,11317145:10020141:10049567,to McKenzie only,36411,10049567,1
2-VIC,4455,11084931:10020144:10048909,South Oak Bay,23427,10048909,0
2-VIC,4450,11084931:10020144:10049982,South Oak Bay,23427,10049982,0
70-VIC,4459,11315869:10020146:10796034,Swartz Bay Ferry via Hwy 17,40393,10796034,0
32-VIC,4462,11333518:10020147:11184455,Royal Oak Exch,18626,11184455,1
95-VIC,4450,11088232:10020148:10049186,Blink - to Langford,18836,10049186,1
95-VIC,4455,11088232:10020148:10052560,Blink - to Langford,18836,10052560,1
52-VIC,3240,11314803:10020150:10050706,Colwood Exch via Royal Bay,26436,10050706,0
26-VIC,4459,11324728:10020151:10051140,UVic via Tillicum/McKenzie,31720,10051140,0
57-VIC,4460,11330006:10020152:10049144,Thetis Heights via McCallum,22957,10049144,0
3-VIC,4430,11318480:10020154:10049023,Royal Jubilee via Quimper Loop,19489,10049023,1
6-VIC,3240,11313856:10020155:10049959,Royal Oak Exch via Royal Oak Ctr,18715,10049959,0
27-VIC,4446,11039001:10020156:10050084,Downtown,36309,10050084,1
15-VIC,4446,11039735:10020158:10048984,Esquimalt - Fort/Yates Express,23403,10048984,1
60-VIC,3240,11314939:10020160:10051837,Royal Bay Exch via Lagoon,18644,10051837,1
31-VIC,4455,11084893:10020163:10049470,Royal Oak Exch via Glanford,18743,10049470,0
31-VIC,4450,11084893:10020163:10052027,Royal Oak Exch via Glanford,18743,10052027,0
26-VIC,4461,11261876:10020165:11184504,UVic via Tillicum/McKenzie,31720,11184504,0
4-VIC,4460,11329155:10020166:10049298,Downtown via Hillside,26927,10049298,1
30-VIC,4462,11332766:10020167:10050055,Downtown,18838,10050055,1
2-VIC,4457,11321351:10020170:11183794,James Bay - Fisherman's Wharf,36544,11183794,1
53-VIC,4461,11262572:10020171:10050962,Langford Exch via Atkins,40100,10050962,1
52-VIC,4460,11329832:10020174:10052906,Bear Mountain via Millstream,40065,10052906,1
4-VIC,4461,11261423:10020175:11184338,Downtown via Hillside,26927,11184338,1
27-VIC,4457,11321138:10020176:10050327,Gordon Head via Shelbourne,26178,10050327,0
26-VIC,4450,11088021:10020177:10050866,UVic via Tillicum/McKenzie,31720,10050866,0
26-VIC,4455,11088021:10020177:10052733,UVic via Tillicum/McKenzie,31720,10052733,0
2-VIC,4457,11321396:10020178:10052809,James Bay - Fisherman's Wharf,36544,10052809,1
6-VIC,4457,11321551:10020179:10052897,Downtown,18962,10052897,1
58-VIC,4430,11318589:10020180:10052594,Langford Exch via Westhills,18751,10052594,0
15-VIC,4460,11329274:10020181:10051012,UVic - Fort/Foul Bay Express,19054,10051012,0
4-VIC,4457,11321691:10020182:11183905,UVic via Hillside,18645,11183905,0
27-VIC,4444,11028338:10020183:10049332,Downtown,36309,10049332,1
27-VIC,4439,11028338:10020183:10049394,Downtown,36309,10049394,1
95-VIC,4461,11260645:10020184:10050894,Blink - to Downtown,18717,10050894,0
6B-VIC,4450,11085330:10020185:10051176,Royal Oak Exch via Chatterton,21740,10051176,0
6B-VIC,4455,11085330:10020185:10051769,Royal Oak Exch via Chatterton,21740,10051769,0
61-VIC,4444,11001235:10020188:10050159,Langford Exch,19003,10050159,0
61-VIC,4439,11001235:10020188:10052654,Langford Exch,19003,10052654,0
4-VIC,4459,11324460:10020190:10049262,UVic via Hillside,18645,10049262,0
21-VIC,4430,11317465:10020192:11184018,Interurban to VI Tech Park,18452,11184018,0
4-VIC,4444,11001772:10020193:10049142,UVic via Hillside,39820,10049142,0
4-VIC,4439,11001772:10020193:10050473,UVic via Hillside,39820,10050473,0
61-VIC,4457,11321068:10020199:10048934,Sooke,39808,10048934,1
14-VIC,4455,11088801:10020200:10049783,to Downtown only,39809,10049783,0
14-VIC,4450,11088801:10020200:10051617,to Downtown only,39809,10051617,0
27-VIC,4444,11028130:10020202:10050514,Downtown,36309,10050514,1
27-VIC,4439,11028130:10020202:10052900,Downtown,36309,10052900,1
61-VIC,4442,11001302:10020203:10048999,Sooke,40103,10048999,1
61-VIC,4444,11001302:10020203:10051428,Sooke,40103,10051428,1
61-VIC,4441,11001302:10020203:10051890,Sooke,40103,10051890,1
21-VIC,4450,11086548:10020208:11183959,Downtown - to 7 UVic,23385,11183959,1
21-VIC,4455,11086548:10020208:11184468,Downtown - to 7 UVic,23385,11184468,1
95-VIC,3240,11313330:10020210:10052418,Blink - to Langford,18836,10052418,1
28-VIC,4460,11328620:10020211:10052021,Downtown,36290,10052021,1
22-VIC,3240,11314684:10020213:10049049,Hillside Ctr via Hastings,19096,10049049,1
75-VIC,4461,11261527:10020215:10052079,Saanichton Exch via Keating Industrial,18912,10052079,0
27-VIC,4444,11028151:10020216:10050054,Downtown,36309,10050054,1
27-VIC,4439,11028151:10020216:10051395,Downtown,36309,10051395,1
57-VIC,4439,11033249:10020217:10049358,Langford Exch via McCallum,40271,10049358,1
57-VIC,4444,11033249:10020217:10052413,Langford Exch via McCallum,40271,10052413,1
5-VIC,4446,11039199:10020220:10051760,James Bay - Fisherman's Wharf,36285,10051760,1
95-VIC,4459,11323747:10020221:10049445,Blink - to Downtown,18717,10049445,0
21-VIC,4460,11329783:10020222:11184063,Downtown - to 7 UVic,23385,11184063,1
6-VIC,3240,11313793:10020223:10050129,Royal Oak Exch via Royal Oak Ctr,18715,10050129,0
26-VIC,4446,11039848:10020228:10050978,Dockyard via McKenzie/Tillicum,40061,10050978,1
4-VIC,4457,11321724:10020230:11183895,Downtown via Hillside,26927,11183895,1
52-VIC,4460,11329831:10020231:10052906,Bear Mountain via Millstream,40065,10052906,1
21-VIC,4444,11028471:10020233:11183884,Downtown - to 7 UVic,23429,11183884,1
21-VIC,4439,11028471:10020233:11184162,Downtown - to 7 UVic,23429,11184162,1
28-VIC,3240,11313585:10020234:10052485,Downtown,36290,10052485,1
6-VIC,4445,11036076:10020236:10050279,Royal Oak Exch via Royal Oak Ctr,18715,10050279,0
83-VIC,4455,11085561:10020237:10049035,Sidney via West Saanich,19128,10049035,0
83-VIC,4450,11085561:10020237:10052267,Sidney via West Saanich,19128,10052267,0
6-VIC,3240,11313892:10020238:10050642,Royal Oak Exch via Royal Oak Ctr,18715,10050642,0
3-VIC,3240,11314593:10020239:10049294,Royal Jubilee via Quimper Loop,19489,10049294,1
95-VIC,4430,11316667:10020241:10052914,Blink - to Langford,18836,10052914,1
59-VIC,4461,11262709:10020243:10051711,Langford Exch via Triangle Mtn,19545,10051711,0
12-VIC,4462,11333660:10020244:11184457,UVic via Kenmore,18536,11184457,0
15-VIC,4430,11316324:10020245:10052749,UVic - Fort/Foul Bay Express,19054,10052749,0
6-VIC,4450,11085301:10020247:10051176,Royal Oak Exch via Royal Oak Ctr,18715,10051176,0
6-VIC,4455,11085301:10020247:10051769,Royal Oak Exch via Royal Oak Ctr,18715,10051769,0
32-VIC,4457,11322452:10020248:11184685,Cordova Bay,18608,11184685,0
70-VIC,4450,11087467:10020249:10049997,Downtown via Hwy 17,36539,10049997,1
70-VIC,4455,11087467:10020249:10051936,Downtown via Hwy 17,36539,10051936,1
5-VIC,4457,11321315:10020251:10049517,James Bay - Fisherman's Wharf,36285,10049517,1
28-VIC,4457,11321101:10020252:10048860,Majestic via Shelbourne,18982,10048860,0
4-VIC,4450,11087744:10020253:10050089,UVic via Hillside,18645,10050089,0
4-VIC,4455,11087744:10020253:10050932,UVic via Hillside,18645,10050932,0
6A-VIC,4455,11085291:10020256:10049190,Downtown via Emily Carr,21741,10049190,1
6A-VIC,4450,11085291:10020256:10050820,Downtown via Emily Carr,21741,10050820,1
28-VIC,4457,11321127:10020258:10051681,Majestic via Shelbourne,26525,10051681,0
95-VIC,4444,11002053:10020259:10049803,Blink - to Downtown,18717,10049803,0
95-VIC,4439,11002053:10020259:10052410,Blink - to Downtown,18717,10052410,0
26-VIC,4460,11329408:10020262:11184565,Dockyard via McKenzie/Tillicum,40061,11184565,1
4-VIC,4430,11316265:10020265:10049478,Downtown via Hillside,26927,10049478,1
61-VIC,4446,11038967:10020266:10051497,Sooke,39885,10051497,1
26-VIC,4450,11088016:10020267:11183775,UVic via Tillicum/McKenzie,31720,11183775,0
26-VIC,4455,11088016:10020267:11184288,UVic via Tillicum/McKenzie,31720,11184288,0
59-VIC,4457,11322988:10020272:10049161,Royal Bay Exch via Triangle Mtn,18872,10049161,1
60-VIC,4462,11333857:10020275:10050924,Royal Bay Exch via Lagoon,18644,10050924,1
25-VIC,4459,11324112:10020277:10052646,Maplewood via Cook North,34583,10052646,0
75-VIC,4450,11084728:10020280:10050104,Saanichton Exch via Keating Industrial,35145,10050104,0
75-VIC,4455,11084728:10020280:10050876,Saanichton Exch via Keating Industrial,35145,10050876,0
14-VIC,4439,11046056:10020281:10049747,Vic General via Craigflower,40195,10049747,1
14-VIC,4444,11046056:10020281:10050934,Vic General via Craigflower,40195,10050934,1
28-VIC,4446,11039143:10020285:10051528,Majestic via Shelbourne,26525,10051528,0
26-VIC,4460,11329484:10020287:10051697,UVic via Tillicum/McKenzie,31720,10051697,0
72-VIC,4460,11328317:10020288:10051044,Swartz Bay Ferry via Saanichton,18512,10051044,0
71-VIC,4450,11087522:10020292:10048979,Swartz Bay Ferry via West Sidney,40051,10048979,0
71-VIC,4455,11087522:10020292:10049165,Swartz Bay Ferry via West Sidney,40051,10049165,0
28-VIC,4455,11086235:10020293:10049008,Downtown,36290,10049008,1
28-VIC,4450,11086235:10020293:10052239,Downtown,36290,10052239,1
